gene,importance,mean_non_msi_h,mean_msi_h,higher_in
ST8SIA2,0.0,1.9303579851861723,1.8672356688532437,Non-MSI-H
TRBV29-1,0.0,1.8896696871646426,2.115543989671875,MSI-H
DNAI3,0.0,1.8848461080016012,2.190096958273715,MSI-H
WNT8B,0.0,1.8070021252051858,2.1185615412300627,MSI-H
MIR31HG,0.0,1.070549289519325,1.8537746360236682,MSI-H
CA6,0.0,0.9201757512686027,0.73007126736788,Non-MSI-H
LINC02405,0.0,1.688364817979999,2.159904107524921,MSI-H
RAB6D,0.0,2.0774927523998086,1.4954486141786398,Non-MSI-H
RSPO1,0.0,1.7280301406774512,1.504259947010405,Non-MSI-H
CLECL1,0.0,1.9021280644912344,2.18032657484738,MSI-H
IL22RA2,0.0,1.7631877341209203,1.739782460589558,Non-MSI-H
C17orf99,0.0,1.8740278344816896,1.3285476057704366,Non-MSI-H
FLG-AS1,0.0,1.825089262695789,1.3811036197004867,Non-MSI-H
MSRB3,0.0,6.05931846252802,5.866454531769573,Non-MSI-H
HYDIN,0.0,1.4070438522762088,1.2308389608446988,Non-MSI-H
CACNA1H,0.0,6.2502240673586735,6.118261556232711,Non-MSI-H
VLDLR-AS1,0.0,1.9556176782937185,1.4015213398436477,Non-MSI-H
ARMC3,0.0,1.3709056687499628,0.9689824635366219,Non-MSI-H
KCTD19,0.0,1.913011011832491,1.3878428935751375,Non-MSI-H
CYP2F1,0.0,2.0185446436320817,1.7190718734561912,Non-MSI-H
LRRC9,0.0,1.888875872561808,1.2684495408955454,Non-MSI-H
LOC105379194,0.0,1.8434565410097057,1.529546592601377,Non-MSI-H
AQP12B,0.0,1.813581357682573,1.1300071175986375,Non-MSI-H
LOC100129175,0.0,1.891315176513425,2.238695277304891,MSI-H
LINC02691,0.0,1.4354898421423619,1.205741544185964,Non-MSI-H
LINC02889,0.0,1.4774191523270457,1.726542621622271,MSI-H
KCNA2,0.0,1.7602518773752973,1.1489933473432012,Non-MSI-H
KRT8P17,0.0,1.4628197765348017,1.3257116409994236,Non-MSI-H
RPS10P9,0.0,2.1306179344103673,1.9404610745665671,Non-MSI-H
CRHR2,0.0,1.893030361581193,1.384636306583684,Non-MSI-H
ADGRB3,0.0,1.5307460354107212,1.4063595521233339,Non-MSI-H
ENTPD8,0.0,5.822254499710526,6.07951344513167,MSI-H
ZNF208,0.0,1.7955073644654567,1.6537194238951078,Non-MSI-H
CLLU1-AS1,0.0,1.5529164555083907,1.1044333506621278,Non-MSI-H
PLK5,0.0,1.6068114123320418,1.2215784987484022,Non-MSI-H
ZNF559-ZNF177,0.0,1.9196389701426027,1.685481351537196,Non-MSI-H
LOC728488,0.0,1.8651243834721005,1.945341318942969,MSI-H
LOC100132249,0.0,1.7493402027026308,0.8887517269222717,Non-MSI-H
IGHV3OR16-9,0.0,1.489801341127424,1.4285089349911273,Non-MSI-H
RN7SK,0.0,4.5309862843507505,4.072311397358654,Non-MSI-H
REG1A,0.0,6.362842036299791,8.925697328078495,MSI-H
SAMD9L,0.0,6.042635446436358,6.796112090734665,MSI-H
AHNAK,0.0,9.519561692523492,9.688164999820591,MSI-H
HMGA2,0.0,6.054576747015297,5.714970263740224,Non-MSI-H
AEBP1,0.0,8.551715891467396,8.535889507184834,Non-MSI-H
SYNE1,0.0,6.080895260348416,6.354086813115877,MSI-H
RN7SL2,0.0,6.603325862991336,6.681639656508992,MSI-H
COL12A1,0.0,8.659486961718695,8.715241444199014,MSI-H
FCER1G,0.0,6.144618807577804,6.75484787793028,MSI-H
HSPG2,0.0,8.916938757842301,8.831062885239902,Non-MSI-H
MYH11,0.0,8.027391560692683,7.247918386609077,Non-MSI-H
IGHG2,0.0,8.130683733236868,7.888827972968024,Non-MSI-H
THBS1,0.0,8.892979537177439,8.784170811995606,Non-MSI-H
LINC02188,0.0,1.169321349313381,0.8723572593800354,Non-MSI-H
ABCA9-AS1,0.0,1.5729573043234857,0.7083521373358335,Non-MSI-H
IGHV3-60,0.0,1.5695167472215827,1.1713527893663813,Non-MSI-H
ANKS1B,0.0,1.7300315612024442,1.5426915300964228,Non-MSI-H
HMGB3P29,0.0,1.765810259734974,2.202744376394952,MSI-H
NTNG1,0.0,1.3599408324928577,0.9823132759309715,Non-MSI-H
CCDC169,0.0,1.1562312925301736,0.862391928766187,Non-MSI-H
FAM72C,0.0,1.6757651386015093,2.432743208226903,MSI-H
TAGLN3,0.0,1.4155205559609552,1.324309072613081,Non-MSI-H
TMEM89,0.0,2.0285731663547915,1.4256520290705839,Non-MSI-H
CALML6,0.0,1.8963590994990942,1.622064716550391,Non-MSI-H
MFAP2,0.0,6.3187427470780495,5.978370915448688,Non-MSI-H
SNTN,0.0,2.123233256426062,1.4785788380321438,Non-MSI-H
WNT7A,0.0,1.0280005736907,0.8353801562338856,Non-MSI-H
IGFBP7-AS1,0.0,1.4513062750340828,1.3195506537006747,Non-MSI-H
KCNG3,0.0,1.7368459602248305,1.4468559142258528,Non-MSI-H
UPK3BL1,0.0,1.4597971200772777,1.3413796234179494,Non-MSI-H
BPI,0.0,1.945308644566989,1.460059243525876,Non-MSI-H
TPSP2,0.0,1.4270999520376708,1.090275840353195,Non-MSI-H
SYT3,0.0,1.687332876160851,1.4912874952639197,Non-MSI-H
TEX101,0.0,1.248030134112596,1.7762861688360345,MSI-H
DYDC2,0.0,0.9764808155019274,0.4341979702258516,Non-MSI-H
FAM87A,0.0,1.896021591604442,1.6673330395642858,Non-MSI-H
LOC100419928,0.0,1.5717467002576986,1.075200033137163,Non-MSI-H
ENPP7P7,0.0,2.0920183700048973,1.542702716580824,Non-MSI-H
MYRF-AS1,0.0,1.53144665991581,2.3749650439528693,MSI-H
TMEM213,0.0,0.9786322086479228,0.9331422328626859,Non-MSI-H
QRFPR,0.0,0.947019479637795,0.8047632049053631,Non-MSI-H
TSHR,0.0,1.605330988545191,1.574177143668677,Non-MSI-H
KCNS1,0.0,1.7111291931999195,1.4528918586143298,Non-MSI-H
RGS7,0.0,1.2220527862337751,1.2332207507343689,MSI-H
C8orf48,0.0,1.9384825214095738,1.881268638860717,Non-MSI-H
BAHCC1,0.0,6.191015553294063,6.4646697143990375,MSI-H
SIGLEC11,0.0,1.8598323667768695,2.139309408922837,MSI-H
PCDHAC1,0.0,1.499772753453394,1.4808559581644423,Non-MSI-H
CD300LG,0.0,1.0217092272737254,0.8370572408152764,Non-MSI-H
CLMAT3,0.0,1.2123369850766386,1.2284526977707506,MSI-H
DRD5,0.0,0.8613798877908221,0.9891364767515546,MSI-H
MYOT,0.0,1.5020806736375725,1.194955111022567,Non-MSI-H
SERTM2,0.0,1.3932511071920848,1.3245257454864807,Non-MSI-H
VEGFD,0.0,1.7006286598946632,1.3544950442129238,Non-MSI-H
CYP4F29P,0.0,1.5441593250456074,1.3261701858972494,Non-MSI-H
MIR3150BHG,0.0,1.7144903125941084,1.201067261878793,Non-MSI-H
RPL23AP49,0.0,1.9320563924682266,1.7665698348044745,Non-MSI-H
LINC00323,0.0,1.8479987280000296,2.1729271522268885,MSI-H
PRAMENP,0.0,1.0929706869420848,1.0564193821183847,Non-MSI-H
MTCO2P2,0.0,1.9413120535424302,1.540834576873113,Non-MSI-H
PNLIPRP1,0.0,1.9516875277946153,1.127383069772947,Non-MSI-H
CLEC4D,0.0,1.3488499932163196,2.1240390037984413,MSI-H
SLC30A3,0.0,1.6291063102665047,1.584645381124332,Non-MSI-H
GCSAML,0.0,1.7590584176423918,1.7627563269683166,MSI-H
IGHV3-62,0.0,1.5225146757314634,1.236639269816605,Non-MSI-H
PDK4,0.0,6.244362345812797,5.665330143094775,Non-MSI-H
DNASE2B,0.0,2.034188427266438,1.475870546670614,Non-MSI-H
PADI4,0.0,1.6270281356067635,1.9236945618787018,MSI-H
RPL21P53,0.0,1.916544505721454,1.4830824778152842,Non-MSI-H
RPL21P37,0.0,1.9797537796082274,1.6922641753548924,Non-MSI-H
FAM66B,0.0,1.91548962887385,1.6283720254484517,Non-MSI-H
VAX2,0.0,1.5505915229392997,2.0368246762545033,MSI-H
LOC100505782,0.0,1.2751636704471014,0.17643746414253153,Non-MSI-H
LINC01561,0.0,1.574623246952602,1.734489160565429,MSI-H
FTCD,0.0,1.3566334323111413,1.0580915148767644,Non-MSI-H
LINC02677,0.0,1.7114452650921375,1.8179837245089576,MSI-H
SLITRK3,0.0,1.1484408018926147,0.8602320267626182,Non-MSI-H
LINC01101,0.0,1.8347584923263769,1.0460173510934503,Non-MSI-H
TTC14,0.0,6.427587287561778,5.795422839962044,Non-MSI-H
THRSP,0.0,1.177963320121958,0.8746412149318,Non-MSI-H
LINC00939,0.0,1.1969249073712018,1.8405497745521904,MSI-H
LOC105369201,0.0,1.7877257139056042,0.9010811420498429,Non-MSI-H
NLGN1,0.0,1.3029754802273659,1.1372071903953342,Non-MSI-H
CDIPTOSP,0.0,1.7240921759466947,1.4555550550711565,Non-MSI-H
PARP4P2,0.0,1.9477545262904634,1.5639364682079113,Non-MSI-H
LOC101927354,0.0,1.694860152078695,1.7371735311642404,MSI-H
LINC00336,0.0,1.927640751891956,1.4320301820556187,Non-MSI-H
SCTR,0.0,1.7412535090593342,1.316026783149826,Non-MSI-H
KRT1,0.0,1.4556272878607324,1.4585967824890942,MSI-H
TSIX,0.0,1.3235664772117552,1.169039092836812,Non-MSI-H
LILRA4,0.0,1.6626153887964403,1.8354105591072403,MSI-H
RNF217-AS1,0.0,1.7802560366984457,0.994687725538388,Non-MSI-H
SLC9A4,0.0,1.2867619038117146,1.3678743245652125,MSI-H
TRBV6-5,0.0,1.7296248065681488,2.0766500994753967,MSI-H
AKAP4,0.0,1.153230956421646,0.8281202626694688,Non-MSI-H
PCDHA11,0.0,0.8913236621326186,1.0776109863667114,MSI-H
ANGPTL7,0.0,1.1465477347886062,0.8401517074159014,Non-MSI-H
WNT16,0.0,1.497393165803306,1.1666417925928925,Non-MSI-H
ITIH6,0.0,1.3522338121020903,1.4353576971189648,MSI-H
TRAV13-1,0.0,1.7678571032459944,2.0893144499206,MSI-H
RORC,0.0,6.261901550693189,5.984421124352265,Non-MSI-H
RETN,0.0,1.411341354020806,1.7592347758691145,MSI-H
FAM163B,0.0,1.7137149146545503,1.0538617255391125,Non-MSI-H
ARSH,0.0,1.830692997049943,1.754411624462695,Non-MSI-H
CYP17A1,0.0,1.3839270629534657,1.2356237429215289,Non-MSI-H
RPE65,0.0,0.928348223528572,1.0263791770033865,MSI-H
CELF4,0.0,1.581715555401349,1.4722248881031592,Non-MSI-H
SOAT2,0.0,1.246118248073698,0.7854227498204963,Non-MSI-H
SPATA46,0.0,1.638306496516975,1.5182215236137488,Non-MSI-H
TRPM8,0.0,1.3509358009434813,1.1764362569657596,Non-MSI-H
CSTL1,0.0,1.6794435257959281,0.965824367611163,Non-MSI-H
SOX2-OT,0.0,1.5894417873054805,1.4551487974746937,Non-MSI-H
FRRS1L,0.0,1.5059167588520326,0.7251558756703422,Non-MSI-H
ADAM20P3,0.0,1.6503336825210166,0.874221667744909,Non-MSI-H
LCT,0.0,1.4432822402671768,1.7368318393583173,MSI-H
FSTL5,0.0,0.9625236546750265,0.3600079743367009,Non-MSI-H
CD8B2,0.0,1.500022707169336,1.4654992965115994,Non-MSI-H
GRIN2A,0.0,1.3834421410643014,1.0404439629297801,Non-MSI-H
POU3F3,0.0,1.1553650351239062,0.7427903903418367,Non-MSI-H
ZNF492,0.0,1.2415508632708583,0.8674646008458825,Non-MSI-H
SH3TC2-DT,0.0,1.7287057259072645,1.3459506140318012,Non-MSI-H
LINC02254,0.0,1.2607518279243028,1.1339321691911428,Non-MSI-H
SCN11A,0.0,1.690805975225999,1.3302508958947765,Non-MSI-H
ZNF280A,0.0,1.5826426139413485,0.9697231176029737,Non-MSI-H
ACSM5,0.0,1.6344851483959209,1.5883554269234772,Non-MSI-H
LOC100131315,0.0,1.5895201936692538,1.4159638165414261,Non-MSI-H
SLC7A14,0.0,1.0921583054929973,0.5738224045140088,Non-MSI-H
LINC01269,0.0,1.5990523831631218,1.7683201783585263,MSI-H
CEBPE,0.0,1.5290919078958172,1.533955726713307,MSI-H
HMX3,0.0,0.8425758337643202,1.7854578648645498,MSI-H
LOC101927495,0.0,1.5766953704462547,0.4759821655466636,Non-MSI-H
PCDH8,0.0,1.2383084165600746,0.9843321008937278,Non-MSI-H
FPGT-TNNI3K,0.0,1.6478224453550598,1.4614375653662237,Non-MSI-H
CLEC4G,0.0,1.3790355894439406,1.7527973172836173,MSI-H
GAS7,0.0,6.177899730920642,6.102478154248756,Non-MSI-H
CDK15,0.0,1.6584611509344311,1.5758185940880565,Non-MSI-H
SYCP2L,0.0,1.6929971663683165,1.427096417424497,Non-MSI-H
FGL2,0.0,6.055482477086998,6.414246439026282,MSI-H
C10orf67,0.0,1.7665138137124134,0.6467812946635793,Non-MSI-H
PTPRU,0.0,5.742990543311499,6.471488421426072,MSI-H
CROCC2,0.0,1.4063626764110808,1.3432745174699499,Non-MSI-H
LINC02057,0.0,1.7027829801413126,1.1514584662060317,Non-MSI-H
LINC02731,0.0,1.7532792978615133,1.5095549921413562,Non-MSI-H
OR2W3,0.0,1.4711852928253746,1.1210430614717866,Non-MSI-H
NBPF6,0.0,1.3654655494322017,0.736649011647109,Non-MSI-H
TUBB8B,0.0,1.5709533257428279,1.9321861527746762,MSI-H
LOC100505715,0.0,1.8235738450006413,1.340593863927248,Non-MSI-H
LOC101929574,0.0,1.8149671077329774,1.6715518521183548,Non-MSI-H
RPL36P12,0.0,1.233759097502272,1.2359430158353784,MSI-H
RPL31P19,0.0,0.9754589941430454,0.9120376938287371,Non-MSI-H
BHLHA9,0.0,1.2055042649985845,0.2784528183061121,Non-MSI-H
COL6A5,0.0,1.2289112452596391,1.631520325972727,MSI-H
PTGS2,0.0,5.455807981743883,6.330903962502949,MSI-H
ARPIN-AP3S2,0.0,1.8929050093965252,2.2177029900736973,MSI-H
DNAH8,0.0,1.48157270027543,1.3485054410669661,Non-MSI-H
IZUMO1,0.0,1.5934617305913918,1.9747992667915002,MSI-H
MIR646HG,0.0,1.2659094860790507,1.385250645988255,MSI-H
WASIR2,0.0,1.5232210706314278,2.106977461665356,MSI-H
TMEM238L,0.0,6.4587040336280115,5.9048780595664185,Non-MSI-H
CALY,0.0,1.493637537310046,1.0506783335524859,Non-MSI-H
C2orf66,0.0,1.5362239670549576,1.8350513637916852,MSI-H
BEND4,0.0,1.4682926529373224,1.5530716917331286,MSI-H
CADM2,0.0,1.1891076571126586,0.7976226271497904,Non-MSI-H
PCDHGA3,0.0,1.712783885798201,1.626924939012765,Non-MSI-H
LINC01648,0.0,1.510660606884953,1.5142961343622894,MSI-H
LMX1A,0.0,1.0460749128305402,0.34552335383545624,Non-MSI-H
FAM43B,0.0,1.56297025984128,1.4493350393760789,Non-MSI-H
IL5RA,0.0,1.6110209451328155,1.4859312302190615,Non-MSI-H
RPL34P5,0.0,1.2838379313434656,1.319594314267484,MSI-H
PLAC8,0.0,6.532347024343078,7.265362034912372,MSI-H
LINC02544,0.0,1.325284983060096,1.2326804395619195,Non-MSI-H
PGLYRP4,0.0,1.46533312535223,1.332213207030336,Non-MSI-H
SPINK2,0.0,1.5529786057336317,1.4987231774621663,Non-MSI-H
KCNJ16,0.0,1.2881512826433474,0.9436664210968685,Non-MSI-H
CDH8,0.0,1.711908723060585,1.1328848551663324,Non-MSI-H
HOXB3,0.0,6.986610371307691,6.7805361270646305,Non-MSI-H
HRK,0.0,1.0001294023685678,1.905942068771351,MSI-H
LVRN,0.0,1.5168934051097591,1.8894342105798465,MSI-H
SNHG31,0.0,1.7255836548830183,1.199657087958671,Non-MSI-H
ZSCAN23,0.0,1.305822638235465,1.2983934173361475,Non-MSI-H
LINC01857,0.0,1.5728912299122721,1.7533142809710907,MSI-H
LINC01913,0.0,0.6402658813292036,1.739554006280963,MSI-H
SYT14,0.0,1.5031683548998125,1.1732775245653126,Non-MSI-H
IL36RN,0.0,1.1392861682813087,0.7513209525690054,Non-MSI-H
ADGRF2,0.0,1.4461836121913998,0.8346824349681122,Non-MSI-H
SNAP91,0.0,1.376878002395344,0.9643136009465592,Non-MSI-H
PCDHA5,0.0,1.1483084821544611,1.2405709224105672,MSI-H
LINC01840,0.0,1.5023528231052599,1.1698555990625037,Non-MSI-H
ANKRD1,0.0,1.2262465325681062,1.2728883359160725,MSI-H
SLCO1B1,0.0,1.0921806469345465,0.9354363728616732,Non-MSI-H
TRAV19,0.0,1.591139455688168,2.0016838249270617,MSI-H
ENAM,0.0,1.450649096013562,1.072648070825909,Non-MSI-H
MMP23A,0.0,1.4820964125790363,1.1236949070535533,Non-MSI-H
APOBEC4,0.0,1.5034388225701936,1.3991826274487584,Non-MSI-H
MIR186,0.0,1.582082492034188,1.3060347775102217,Non-MSI-H
IGHV1OR21-1,0.0,1.3365597843895463,1.3095411361596723,Non-MSI-H
SERPINA11,0.0,0.9710278598343841,0.9609696778579937,Non-MSI-H
WT1-AS,0.0,1.0317570427428913,0.7607489799532384,Non-MSI-H
C6orf223,0.0,7.0922728845280805,6.517414377391619,Non-MSI-H
FOSB,0.0,6.424888332591487,6.189415910623642,Non-MSI-H
TRBV30,0.0,1.447770994362683,1.639318650721061,MSI-H
FEV,0.0,1.07631287482251,1.0822757926658813,MSI-H
IGKV2D-30,0.0,1.063755049998233,0.8326328381190603,Non-MSI-H
KLHL38,0.0,1.6516667905324285,1.5169370635693689,Non-MSI-H
ATCAY,0.0,1.3055877687946564,0.919548862574613,Non-MSI-H
H4C12,0.0,1.4272462956742342,1.0575620100408285,Non-MSI-H
MTCO3P22,0.0,1.2934609124172898,0.9645480657347963,Non-MSI-H
DEUP1,0.0,1.3288197332581047,1.0465663169543131,Non-MSI-H
RPRML,0.0,0.87838346350701,0.7347008338406544,Non-MSI-H
LOC100419170,0.0,1.2106752232714983,1.796629219601476,MSI-H
LINC02525,0.0,1.0662043144750613,0.3791369247554866,Non-MSI-H
KRCC1,0.0,7.2392285967311345,6.7519937806006745,Non-MSI-H
INSYN2B,0.0,1.1292044488498953,1.2910896856483507,MSI-H
SMIM17,0.0,1.7848963744330646,1.0170965151985485,Non-MSI-H
CTNND2,0.0,1.5630419038466927,0.9762800049502145,Non-MSI-H
LGI3,0.0,1.445659458959097,0.9627471044252249,Non-MSI-H
MGAT3-AS1,0.0,1.6947023285911988,1.6740046983364525,Non-MSI-H
XKR4,0.0,1.2784881301107889,0.9839446465318586,Non-MSI-H
OR7E91P,0.0,1.4036774558554757,0.9268396081105631,Non-MSI-H
HOXB8,0.0,6.686452581511234,6.167076254850676,Non-MSI-H
LINC00605,0.0,1.5279879839876018,1.3845875248437176,Non-MSI-H
RAD17P1,0.0,1.3527248567090977,1.9636109293091888,MSI-H
LRRTM4,0.0,1.18614378936188,0.7623282786481811,Non-MSI-H
LOC283387,0.0,1.8348331682605177,0.7685179397081477,Non-MSI-H
IFNWP19,0.0,0.9161255010263287,1.6594196475038434,MSI-H
PLAAT3,0.0,6.963455169620231,6.988445528385909,MSI-H
HOXA13,0.0,6.884420413167372,6.3172505119739295,Non-MSI-H
TRBV4-2,0.0,1.4935879072776512,1.7213378112196724,MSI-H
IGHV7-56,0.0,1.2561380365429478,1.125102551690542,Non-MSI-H
CBLN4,0.0,1.0069782549591701,0.898315598355772,Non-MSI-H
HS6ST3,0.0,1.0618421224444696,0.954642487853102,Non-MSI-H
CCR9,0.0,1.604924954849452,1.4686064583070155,Non-MSI-H
USP41,0.0,1.4759772077658002,1.1727009813383,Non-MSI-H
CIDEB,0.0,1.606498271430311,1.9767957328519776,MSI-H
CASQ1,0.0,1.6622614252762264,1.2707118454040018,Non-MSI-H
TUFMP1,0.0,1.346802959854299,1.3752558492826732,MSI-H
CHRFAM7A,0.0,1.3145655283872966,2.332421775965984,MSI-H
GLIS3-AS1,0.0,1.2297139866031437,1.2003102009776914,Non-MSI-H
NOG,0.0,1.3739438711720835,1.2599421157954607,Non-MSI-H
LRAT,0.0,1.2645818167221639,1.0914839798193083,Non-MSI-H
NLRP7,0.0,1.5098292342284827,1.4566087924056776,Non-MSI-H
ALDOB,0.0,6.187993362501275,6.338719318852332,MSI-H
TARDBPP2,0.0,1.5321653330328948,0.6889524848717068,Non-MSI-H
LINC01564,0.0,1.498601114307831,0.7472929112972375,Non-MSI-H
TMEM272,0.0,1.5441969106389342,1.2534630996287899,Non-MSI-H
LGALS7,0.0,1.3429169630183881,1.5261449645974663,MSI-H
CYP11A1,0.0,1.6032654702373317,1.3074134813838902,Non-MSI-H
HES7,0.0,1.134365905428507,1.695993577647986,MSI-H
EXTL1,0.0,1.5639058675806654,1.5609896637035754,Non-MSI-H
LINC01239,0.0,0.8219060973415305,0.64694518016318,Non-MSI-H
HSD11B1-AS1,0.0,1.6688439306164962,1.2387421928511348,Non-MSI-H
HAPLN2,0.0,1.3933271690457476,1.3693192071526699,Non-MSI-H
PCDHA3,0.0,1.5215504247442062,1.341405971273152,Non-MSI-H
ZFP57,0.0,1.133015247328118,1.1606494475847264,MSI-H
CIBAR2,0.0,1.4096406201951848,1.5115221293944625,MSI-H
ABCB11,0.0,1.3307075068356362,1.4055699680674185,MSI-H
NFIA-AS2,0.0,1.3002607683622125,0.8429356102246954,Non-MSI-H
MSTN,0.0,1.5197301829115033,1.5624924913932596,MSI-H
VWC2,0.0,1.5678274033728248,0.7414691422105492,Non-MSI-H
HBQ1,0.0,1.0596575582694094,1.1533173512944919,MSI-H
LINC01711,0.0,1.6895533158665461,1.296281986001517,Non-MSI-H
HOXB6,0.0,6.835499085050847,6.907774785661005,MSI-H
XXYLT1-AS2,0.0,1.2079929321839067,2.1728691829291438,MSI-H
ARL4C,0.0,6.850172555943439,7.023482089620802,MSI-H
RANBP3L,0.0,1.3989192753599446,1.3405116742768979,Non-MSI-H
AQP12A,0.0,1.5848720914110983,0.960184943116028,Non-MSI-H
HPR,0.0,0.717545659654477,1.066674177628951,MSI-H
DIRAS2,0.0,1.3004480909215594,0.8959586666283269,Non-MSI-H
RIPPLY1,0.0,1.5270621638259205,1.7905511272384096,MSI-H
LOC101927793,0.0,1.311592059047232,1.7036529147753543,MSI-H
MUSK,0.0,1.3357098962466731,1.0050063369489233,Non-MSI-H
CNGB3,0.0,1.230794881184723,1.0460186655209354,Non-MSI-H
RGS22,0.0,1.352172595240641,1.2459409202995253,Non-MSI-H
LOC101929331,0.0,1.5603943785253223,1.7996508274017629,MSI-H
SSTR3,0.0,1.4024430198104585,1.665698739098634,MSI-H
PCDH10,0.0,1.2525642948337972,1.0998613413392426,Non-MSI-H
ASTN1,0.0,1.1480227130173575,0.7476802611747124,Non-MSI-H
CERS1,0.0,1.4445979364627601,1.3168256398143523,Non-MSI-H
BNIP3P17,0.0,1.4816960799267374,1.091656749459571,Non-MSI-H
FRGCA,0.0,1.6409755285703642,1.0830709998205779,Non-MSI-H
ENTHD1,0.0,1.4648410659998488,1.4634487518171824,Non-MSI-H
LRRIQ1,0.0,1.2217029470977847,0.8845482003552331,Non-MSI-H
IGHV1-14,0.0,1.265661579374269,0.9958355779023633,Non-MSI-H
GBP6,0.0,1.0481751839476434,1.8201502302222712,MSI-H
CALCR,0.0,1.4460302346751082,1.0687302989642598,Non-MSI-H
IGLV5-48,0.0,1.0869899429568939,1.1394029687314606,MSI-H
HRNR,0.0,1.2424842109454266,0.9173325237384298,Non-MSI-H
CCDC33,0.0,1.4177832454419061,1.1043184538497313,Non-MSI-H
NEFM,0.0,1.363869791875248,1.2400027593081786,Non-MSI-H
PAX2,0.0,0.9852502832028711,1.2520489918434978,MSI-H
PCDHGC5,0.0,1.5647132189025392,1.4962285980752579,Non-MSI-H
ALDH1L1-AS2,0.0,1.0971301223564294,1.6151307292047237,MSI-H
MORN5,0.0,0.9005079893935649,0.5999411299152292,Non-MSI-H
ARHGEF26-AS1,0.0,1.3281301366614844,0.999804171012902,Non-MSI-H
LOC102725191,0.0,1.455638334624597,1.2522864680592256,Non-MSI-H
CLEC18B,0.0,1.5681306942246311,1.6289234802514883,MSI-H
GDF5,0.0,1.213184441856322,0.8796956510065597,Non-MSI-H
PRELP,0.0,5.564776723570002,5.114923421924175,Non-MSI-H
CTAGE15,0.0,1.4122671651677943,1.422193333078309,MSI-H
SERPINA3,0.0,0.9704622124010617,1.5117318085640803,MSI-H
LOC101927189,0.0,1.124978255609007,1.1426131737984966,MSI-H
IGSF11,0.0,1.251384966330271,1.1790325645783144,Non-MSI-H
GCM1,0.0,1.2910386081100196,0.6154866819105079,Non-MSI-H
DBET,0.0,1.1516161571242232,0.9313225336161953,Non-MSI-H
TP53AIP1,0.0,1.332124768644019,2.0191834668479913,MSI-H
TGFB2-AS1,0.0,1.372734174864436,1.3201513494995403,Non-MSI-H
EN1,0.0,0.9439859412581935,0.8672335322472257,Non-MSI-H
CTAGE8,0.0,1.5261000649093568,1.4148469315104062,Non-MSI-H
TRAV12-3,0.0,1.4992735055492132,1.9679197978587946,MSI-H
RPS3AP46,0.0,1.4554237310250218,0.9023370270735332,Non-MSI-H
TMEM132D,0.0,1.461080720063038,1.0079823695934147,Non-MSI-H
FAM135B,0.0,1.1763841973958544,1.0130562667067569,Non-MSI-H
HTR3E,0.0,1.1936680364443475,0.8341056983280816,Non-MSI-H
TRAV3,0.0,1.3943984278737382,1.7013928634779714,MSI-H
LINC00658,0.0,1.2599876967240038,0.28891398457708595,Non-MSI-H
RERGL,0.0,1.0921550248974827,0.9249212075618441,Non-MSI-H
CLEC4F,0.0,1.4348288154171862,0.9833667674818779,Non-MSI-H
LHX5,0.0,1.2390562380470862,0.6548346744977953,Non-MSI-H
PCDH20,0.0,1.4179322567184447,0.5948492764180162,Non-MSI-H
PTGES,0.0,6.206247193621115,6.113183232626935,Non-MSI-H
CSMD1,0.0,1.1044984328386165,0.9947108097980583,Non-MSI-H
LINC01638,0.0,1.406943775942749,1.1792593625991572,Non-MSI-H
PHF24,0.0,1.343300904404554,1.3995850291199634,MSI-H
IGKV1-13,0.0,1.0785304575790622,1.116716944986605,MSI-H
PDX1,0.0,6.334108936070746,6.1009534066877045,Non-MSI-H
TRAV30,0.0,1.4317233632242083,0.7260743251207431,Non-MSI-H
LINC00244,0.0,1.4768517699055081,0.7541486500897188,Non-MSI-H
ABCB5,0.0,0.9764893864322789,0.8841982886477455,Non-MSI-H
IGLV4-3,0.0,1.0632020684440513,1.028705036148067,Non-MSI-H
SNURF,0.0,1.4379909955788965,0.9415193888736059,Non-MSI-H
DENND5B-AS1,0.0,1.2733903739865073,1.0785768683027017,Non-MSI-H
LOC112267871,0.0,1.3694401634407873,1.3444911101334265,Non-MSI-H
LINC02023,0.0,1.1612358352928842,0.7537128589807073,Non-MSI-H
CFHR3,0.0,1.2554179022557885,0.9701926336700082,Non-MSI-H
LEMD1-AS1,0.0,1.2853819043600205,1.1453578556402322,Non-MSI-H
LRRC52-AS1,0.0,1.0729621708389192,0.25946108980796967,Non-MSI-H
RHBG,0.0,1.2471900459468777,1.7476338180312605,MSI-H
FAM157A,0.0,1.1920565189121728,1.5944279685426914,MSI-H
PGLYRP3,0.0,0.8942854819838143,1.1107986726325034,MSI-H
LOC100422562,0.0,1.044861958494979,0.9689079120755208,Non-MSI-H
IFNG-AS1,0.0,1.1429002653913998,1.1582374210449458,MSI-H
KRTAP5-4,0.0,1.5204030044308903,0.8679909056900412,Non-MSI-H
RGPD2,0.0,1.2134117113764298,1.338661451743462,MSI-H
GRIA1,0.0,1.1912831305437577,0.9054309938143275,Non-MSI-H
LINC01121,0.0,1.2545295579408713,0.8997337243743206,Non-MSI-H
SLC6A3,0.0,1.1877939522426673,0.8460483788383599,Non-MSI-H
HFM1,0.0,1.2871628034057376,0.9858740621587464,Non-MSI-H
