gene,importance,0,1,2,highest_in,lowest_in
EDAR,0.0006745756152171154,5.889282947236496,4.822112330889259,5.9653608427081375,2,1
KLF15,0.0006734752639690431,3.4767160219471527,3.742372261630215,3.546172935177964,1,0
CST2,0.00067330934295866,3.427831893495751,2.747634438832326,3.5369103761056895,2,1
NDUFAF2P1,0.0006731663373286102,2.374170250492964,2.2698515021293697,2.57171316321722,2,1
TRAPPC2B,0.0006711016911045662,4.619362375189277,4.667762566315546,4.439653006906478,1,2
KNG1,0.0006695767421227142,2.727300353387442,0.8571738131549453,2.492656735571584,0,1
CD40LG,0.0006691267935111403,3.092953554295249,2.821040159195796,3.350901421275061,2,1
HERC2P3,0.0006684712003585912,3.499884213463223,3.362175352204452,3.7393019917732624,2,1
PCDHGA5,0.0006669315208139439,2.6722330395591243,3.0523028429382824,2.667778806996336,1,2
KHDC1,0.0006664053704616464,2.760205785292486,3.3682861190404707,2.837090569570694,1,0
EN2,0.0006661831489480921,2.855893972562916,1.3543955339375155,3.0061827214488415,2,1
HOGA1,0.0006661111509729341,2.867535429030827,1.6731807972903203,2.7255960746861847,0,1
LY6G6C,0.000664902232769389,3.4839530343011718,2.765663311351186,3.4305880375944775,0,1
GPC3,0.000662783725921248,4.821333972195205,5.053040324427297,5.077175104334683,2,0
KIAA0319,0.0006626133858552861,4.194035735978896,4.166799452590347,4.346382868826654,2,1
C6orf141,0.0006622470902933176,4.965294126336152,4.437562637978927,5.305773797040102,2,1
GAS2,0.0006618134892751344,4.244080006556479,3.276698806955132,4.386416639734009,2,1
MAPK4,0.0006604994136972867,1.8149143809515211,1.832356923662357,1.8890674339868603,2,0
IKZF3,0.0006595930203005161,5.2382615521581295,5.908849280768987,5.504624869919283,1,0
LINC00894,0.0006563781874007395,4.1330483136038625,3.38370093151527,4.3729539052718325,2,1
RBFOX1,0.0006556196074120152,1.995211574427988,0.7572524783587781,1.8575711522210472,0,1
TLE2,0.0006549413678535537,7.40694080023165,6.440893206084851,7.346474742958234,0,1
JSRP1,0.0006535209394345409,4.4109889951577586,4.870673704080079,4.509590942676,1,0
CD69,0.000649319522015634,4.226395666541052,4.883234979426107,4.391150679104981,1,0
CAMKV,0.0006491271860826227,2.8166766700925727,1.77658323883372,3.0024862505236913,2,1
ZNF521,0.0006465627648998215,4.846794899774099,4.811079692875434,4.869189408699718,2,1
ADAM12,0.0006451066725009834,6.006023730426434,6.584719236720612,5.901325161937733,1,2
F10,0.0006444272045039027,5.043623378156119,3.8966532098073343,4.86029615568482,0,1
FASLG,0.0006443623865740296,2.719319618620816,3.7134471193959633,2.8377666995118602,1,0
GZMB,0.0006437253466617457,5.468683949466893,5.881121175678397,5.460290166084909,1,2
DNAH9,0.0006430147765115865,2.3902723784985414,2.2780140948538277,2.1129473596779937,0,2
MBOAT2,0.0006420809948013223,7.063544033680003,7.540005950683601,7.145292603737921,1,0
AFAP1-AS1,0.0006406306589759716,2.821029317628466,5.120129091156584,3.1446575390600895,1,0
OXTR,0.0006381352341754294,4.284270395055496,3.921042870011786,4.403484957949688,2,1
PMFBP1,0.0006376095350696149,4.733676056779841,3.806611804453293,4.742034481937534,2,1
KIF25-AS1,0.0006358574235021956,1.1831011063100803,0.6287755457021952,1.3782582516157356,2,1
TLR7,0.0006356852377495983,3.7446248321122293,3.9955308211322222,3.762417718986738,1,0
LINC02535,0.000635272258420289,5.162424218653964,4.743905703147239,5.310874470157562,2,1
TLL1,0.0006349316329272879,2.6459184038727455,2.724594035100251,2.7578520200810654,2,0
TMEM132C,0.0006345412590737634,2.3071394672283563,1.4206384705046522,2.099932914177696,0,1
DIO3OS,0.0006334204505431851,6.065786920439397,4.195256811150236,6.0580371085522895,0,1
PDE4B,0.0006323478021730795,5.810474370401046,6.408645617313947,5.780384429849248,1,2
CALHM6,0.0006302419280193655,4.40007783747751,5.159561544494448,4.313693487288933,1,2
APOL3,0.0006286229364992359,6.094687343020577,7.037663626892734,6.159398199740526,1,0
SH2D6,0.0006270668783043128,2.8528775427924886,2.545572230802878,2.859301226372479,2,1
ANKRD36,0.0006269535375630946,4.1818895699794965,4.365481809156488,4.378409616128476,2,0
EFCAB13,0.000626360499550538,4.191718800024274,3.6126330702294736,4.319325717055834,2,1
HLA-DRA,0.00062548092421184,9.010242260516229,9.943461481724109,9.013007430834683,1,0
MTNR1A,0.0006252651168093833,1.9682049937400174,2.805933080281376,2.010237442051009,1,0
CD163,0.0006242560700614184,6.031448563274627,6.888786369805271,6.085028057910537,1,0
TMEM200B,0.0006226506792980383,4.218946171025057,3.9667279181966246,4.181130257151638,0,1
VGF,0.0006212813899110958,4.273973354741911,4.218346539442047,4.506925404934623,2,1
NXPH1,0.0006210235653651827,1.1439854816081882,0.5516038916708985,1.486694533187582,2,1
MCIDAS,0.0006209961950853209,3.2862803037080113,3.972516927785999,3.5233101806777887,1,0
HPGD,0.0006188097089735393,6.4704200156219045,6.548240400791272,6.462544384788048,1,2
CMBL,0.0006181470959763394,7.473544860299325,7.802702015567891,7.770353874924042,1,0
SCNN1G,0.0006180243831894568,2.046774523073969,1.203233075608292,1.9901936819084796,0,1
OSR2,0.0006174678968123625,4.649114072170295,5.707951119751313,5.07926539043274,1,0
PCDHB2,0.0006139476297487446,3.3699128952004136,3.3321819114505584,3.563033732408724,2,1
WDR97,0.0006138529694681524,3.9124443130885034,3.3895313781399974,4.135624493725141,2,1
GNLY,0.0006137237328407484,4.59861469759348,6.113994097004704,4.700075757609741,1,0
RPSAP71,0.0006121009972625041,1.861530408368431,0.47330188192868644,2.070001956244941,2,1
ABCB1,0.0006098394833636404,6.905128127448092,5.3489319714691055,6.893510620084405,0,1
HCN1,0.0006095148730749924,2.728258461076592,1.6682099752637587,2.7134019908110836,0,1
KLHDC7B,0.000608691000535997,3.527113273633146,4.1439549662089386,3.346050119775265,1,2
TCEA3,0.000604173762717795,7.2793517321451535,7.473783249749883,7.447396693397601,1,0
BTBD16,0.0006026107925668785,3.6075490355152846,3.083717376491216,3.581590880434167,0,1
GPR15,0.0006016166651760221,2.557348868459035,2.084802299307033,2.3948384087246075,0,1
CEP290,0.000601116949896829,5.920809977334989,5.7390963312384,6.0907472555432465,2,1
AKAP7,0.0005983202385132118,5.620518364980463,5.452149352496443,5.815693744304891,2,1
PGC,0.0005979566171859248,3.041037723166178,3.0298441311981987,2.9030926410132896,0,2
KRT12,0.0005975084056799852,2.4972556947060824,1.7093449741364546,2.650292305307143,2,1
DSG3,0.0005962808923109937,4.479502503848172,4.817913994990387,4.611595130832742,1,0
RPS18P2,0.0005958028121475931,3.8694631759420144,3.6526854194960063,4.006739347777855,2,1
FCAR,0.0005954391333353157,1.9998321713255534,2.903129731256854,1.9909656129173077,1,2
LOC105369203,0.0005929209604156204,2.7043359418997097,1.8834578483201188,2.6554964901347753,0,1
NPIPB13,0.0005927788553784855,2.5158193035679797,2.0459067948827823,2.6475991981317413,2,1
CCN4,0.0005923385412678985,5.327924842124757,5.65603360074142,5.244378669567179,1,2
GRB14,0.0005914130567461972,3.269659294382156,2.8572384936640476,3.869636165121387,2,1
IL11,0.0005907353149091559,4.3041815286639205,4.516218298420901,4.164157006525549,1,2
SLC26A2,0.0005902030117038007,7.677375798099174,6.653791744696048,7.651366898925594,0,1
SIT1,0.0005884633639336554,4.104925138877162,4.2346169399108655,4.342751160427711,2,0
CFAP20DC,0.0005867896803326134,4.6419641453341,3.6937237285817197,4.539732146004351,0,1
GJC2,0.0005863532386079976,4.361243157430389,4.102090789518401,4.278418470938113,0,1
FAM178B,0.0005854742449773838,3.1466788496303124,2.315820522318211,3.2375179200224995,2,1
SSTR5-AS1,0.0005851432359519672,2.467829665509637,3.530931747911873,2.781843424129187,1,0
TRNP1,0.0005824720114734734,4.945695346722259,6.1449751229571365,5.12485380372895,1,0
KLK12,0.0005821144599913859,3.910089399923142,4.2961184587028844,3.732837564197336,1,2
XPNPEP2,0.0005814606192998446,5.517721948665379,3.638406363311618,5.5649536860135465,2,1
IZUMO1,0.0005798305601520292,1.5327449897275782,2.0009316288979138,1.9938506830147997,1,0
CRAT37,0.0005784045747309919,1.8755794790816829,0.4475428643182188,1.6735720761523065,0,1
ATOH8,0.0005778614858387559,4.820247601737064,4.129214849366696,4.829237208207596,2,1
KLKB1,0.0005762602575410206,2.19989517510991,2.4392798337160593,2.251867780725788,1,0
AKR1C3,0.0005758308608518931,7.489608164232448,6.987366570371149,7.452349936756312,0,1
MYEOV,0.0005750926252049094,6.472206362562483,6.862769939696998,6.2575657945027885,1,2
ALPK2,0.0005742528431074406,3.587500353196419,4.24170756588196,3.533831895765799,1,2
PCDHGC5,0.0005738526355335572,1.5984466313541537,1.5847292244471773,1.6581984544243933,2,1
GABRB3,0.0005735850961841307,2.601693332429449,2.7439387887986117,2.6057719929364858,1,0
NRP1,0.0005731983446569704,6.908675293553678,7.316265186367868,6.950076530003975,1,0
RNF125,0.0005726258996321051,5.361175567235049,6.296722069803316,5.552082203150637,1,0
TACR1,0.0005712461710016702,2.0015040213608675,2.0851243035143687,2.253061574049821,2,0
OGDHL,0.0005710658378374388,3.8639483739103353,2.0294512524305204,3.8218295698355305,0,1
CTXND1,0.0005705728292688847,1.8822060694426304,1.257430952801728,2.52196247165943,2,1
ODAM,0.0005697123276807645,4.074316237998991,3.4808485632153814,3.830681637996776,0,1
PYGL,0.0005697088692671568,6.857916539742701,7.20179624304433,6.948716300286772,1,0
SCGN,0.0005696360374964552,2.203841955298644,2.1494186100010446,2.216026474878102,2,1
ADAMTSL1,0.0005691518708280333,4.666231489358229,4.332067484309229,4.6494628892814065,0,1
CA1,0.0005674963583856998,3.600394804930043,2.813233628714088,3.4384952416929035,0,1
SULT1A2,0.0005672475993810582,3.5980523803913473,3.1209607556925634,3.5189350276084563,0,1
TMEM63C,0.0005660174404248903,5.268822114166914,3.7960659131599352,5.234501044730291,0,1
MUC20,0.0005647930757674307,7.599756748935874,6.277068603872899,7.568688534075973,0,1
MXRA5Y,0.0005635754988660329,2.643053080669338,2.675343689855267,2.327791834976714,1,2
MYH15,0.0005628304549458876,3.5211509605296096,3.501005661250168,3.7064992564122665,2,1
S100A9,0.0005618839561391274,6.444837860428344,6.979353528730783,6.390264108876807,1,2
IGKV3D-11,0.0005615229638346528,2.9568185148711015,2.99891030101364,2.8961115858100634,1,2
CD7,0.0005602575203099554,4.944965137347643,5.827196571602048,5.0205474402804,1,0
TUBB3,0.0005600801853554555,4.556508604885321,4.270412165779619,4.435090934047666,0,1
MPIG6B,0.0005587189311490915,3.2986457889924394,2.327129875379568,3.336308494111129,2,1
GAD1,0.0005575954180796053,3.756869358941091,5.155168002742792,4.1028692592597915,1,0
GRK1,0.0005575799481886665,2.2626491289434414,0.8956741880581887,2.2632790993309686,2,1
AATK,0.0005566270799794949,5.563671633303561,5.3630467202940535,5.529689560015291,0,1
SMIM17,0.0005564280377116545,1.7416869231364565,1.0967697267380738,1.904516522100463,2,1
IGFN1,0.0005557232454706023,2.899806547337884,2.0745076920664136,3.2195168924787665,2,1
NEUROG2,0.0005548712265541365,1.4711459325689684,0.24470194575400983,2.024261953922947,2,1
ALOX5,0.000554561905913481,6.232774676481011,6.959422781899222,6.437824215599711,1,0
TSIX,0.0005528635992874723,1.2399285532276323,1.2646299177827716,1.671579601144536,2,0
FAP,0.0005525607346042422,5.564862343070848,5.960784546277388,5.564418941073197,1,2
SLC25A48,0.0005522947255570825,2.8359479074282836,3.5924182685880286,2.9418472700559177,1,0
ARMCX4,0.0005515872028604204,5.278093315522299,4.568576468248992,5.302014589002884,2,1
ZNF185,0.000551463105961646,6.648305929317614,6.669353266399818,6.618634525799075,1,2
GABRA2,0.0005506880372471466,4.417143196950117,4.033028061298646,4.747380057757247,2,1
ELOVL7,0.0005495387464405777,6.345562897615421,6.952628815819597,6.5095581438750925,1,0
CCDC162P,0.0005480881645935207,4.693826976186477,3.8315173055217358,4.848462852001225,2,1
ISL1,0.0005476712308702558,2.712629469763095,3.6468419786719757,2.9571598463759323,1,0
GDAP1L1,0.000547384810074756,1.7506943042156364,0.7938677423253434,1.802959228831807,2,1
TNC,0.0005463689357477188,7.852980892638745,8.223088764091223,7.6997640282488495,1,2
CD70,0.0005453578394097476,3.4666571054676822,3.93315366251194,3.4162817174192446,1,2
IGKV2D-40,0.0005445873165215288,2.185649046103675,2.811535034735612,2.0137753584061078,1,2
CMAHP,0.0005444414500864308,4.615658783334948,4.8806986818701805,4.657464298769804,1,0
SHROOM4,0.0005433957907769335,6.878961468378016,5.660592128467329,6.744469382601058,0,1
IGLV3-9,0.0005426531135230031,3.6617701507881586,3.6540492146028187,3.6843276377910583,2,1
BAAT,0.0005420181293761307,2.0757540846362317,2.2424380780063955,1.8864535940144085,1,2
C4A,0.0005418012190501042,4.576311985854027,4.4707454048848465,4.58881916964773,2,1
MTATP8P1,0.0005402512012641289,2.185829810135985,1.8937162660640496,2.2206458968225005,2,1
ST3GAL4,0.0005383273256068969,6.78263263476272,7.218075287973692,6.786916928214336,1,0
IL18RAP,0.0005377639388743046,2.9512553524245067,3.687914512983306,3.099312651401217,1,0
GPX3,0.0005373153597506363,6.488628288276724,6.691666238901837,6.589884497122277,1,0
SLC38A3,0.0005368253773922882,2.9066374115959315,1.4870403366470408,2.7321075768349568,0,1
AKR1C2,0.0005363492921046451,4.369431289928792,3.710046366998513,4.490233787458396,2,1
APOBEC3B,0.000536239302239522,5.447411207732588,5.391904808302909,5.558125153971901,2,1
IGFL3,0.0005361249713848617,1.1509223090119642,2.2577398815114664,1.1667107552789746,1,0
IL2RA,0.0005359399540196685,4.519683997974773,5.273469087907564,4.5323753177349975,1,0
NKAIN4,0.0005336669418339837,2.4310245870897957,2.0555153576670726,2.522926297544358,2,1
DCT,0.0005307060361651551,1.450772526001497,1.1590946887650906,1.5306062359365238,2,1
SEMA3C,0.0005306697579282821,7.826781490796655,6.817448311070571,7.787226376716714,0,1
MPV17L,0.0005290974636105852,5.466731196480952,4.357093627499124,5.835992081873928,2,1
SIGLEC9,0.0005268841786415795,3.769301601450359,4.328199775935614,3.764618659635015,1,2
MESP1,0.0005265563952763963,3.9917739627986695,4.212081964891812,4.067565399195809,1,0
RNA5SP111,0.0005228575075303016,1.1602036845455257,0.775893595200308,1.3971608325030862,2,1
TMEM35A,0.0005228003453316584,3.437941833677473,2.2262305691382416,3.3521677226403996,0,1
C6orf15,0.0005219894990231475,3.16693593240853,1.02421110144981,2.905815954295953,0,1
ZMAT1,0.0005219262434458396,4.099701006772865,3.6562744840663974,4.415052544024454,2,1
SLC2A1-AS1,0.0005219112981158699,2.925708739735593,2.3058119415892073,3.0461295819099874,2,1
TGM3,0.0005217397139624178,3.7710000859484634,3.116819468853942,3.829958450220757,2,1
JPH2,0.0005213587412898854,4.662218724323379,4.578910407784533,4.730399300584395,2,1
NKILA,0.0005202640041454551,4.5620450843619045,3.6949077194677753,4.470387467742175,0,1
LOC102723996,0.0005192882098506569,3.3341247846551307,3.5117340674443156,3.614273614538037,2,0
MNS1,0.0005192855641274713,4.327328672772349,4.277520050533011,4.689080186313617,2,1
EPHA4,0.0005182785275047381,4.941368407915518,5.821514939109876,4.998787170206503,1,0
SMARCA1,0.0005151748592183971,5.609987191929302,5.5038909150203725,5.672811102481054,2,1
CCDC196,0.000515158805364866,2.1122088419734744,1.932425181537026,2.2302409456240477,2,1
SLC28A3,0.0005150834018420011,4.812386723519375,5.5856695383362345,4.83351850829763,1,0
LTF,0.0005149797520056659,4.729197578572673,4.494194433189008,4.571623920473917,0,1
RHBG,0.0005149321958741681,1.3028707922670333,1.6811810256060504,1.2078037749378263,1,2
FNDC10,0.000514891006340733,5.720292105811542,5.323178109311277,5.685250576103342,0,1
WNT6,0.0005135694178674488,2.383271593832246,1.4997440346086142,2.31876746998523,0,1
SSTR5,0.0005135469418886165,2.8416543071596454,3.3796770029354017,2.903990140899816,1,0
PPP1R3G,0.0005126363210119288,4.431969821215696,3.9031888437318245,4.392071433101237,0,1
RTN1,0.0005124675764115033,4.119850069334508,4.381069259525357,4.238973458030931,1,0
LINC02677,0.0005118863903029524,1.683707748562598,1.9449715307567947,1.6971549045923102,1,0
TIGIT,0.000511386920178576,4.277776660191388,5.156896530049466,4.448890265867521,1,0
MS4A12,0.0005110680377247768,4.034418412486248,2.4897779507769067,3.747255511578901,0,1
DDX60,0.0005109787452509318,6.757256334735315,7.21980397739297,6.74478399884782,1,2
ZNF683,0.0005104173929550762,2.661134582498063,4.110249993830858,2.756815097683216,1,0
TTC24,0.0005102868758941466,1.192973841140291,2.0338846645292916,1.3046083062133305,1,0
DEFA6,0.0005102817786749664,4.558755062373013,2.940569573278592,4.318234348115103,0,1
SERPINF2,0.0005098296236706588,5.212702775765474,4.710553633162897,5.055816276417523,0,1
HOMER2,0.0005097794873881847,3.369655322005361,3.849239102823719,3.496465598244093,1,0
ZNF528,0.0005097261581987103,4.618268852841901,3.996578146681025,4.510193544244821,0,1
SHC2,0.0005087886086209025,5.760711906510683,5.7260022512962925,6.02699007732185,2,1
FGR,0.000508677356437545,5.124682959076413,5.721393966223412,5.111767141995802,1,2
SOX14,0.0005086314799139964,2.7985009794124265,2.3058230425325066,2.862490865032196,2,1
MTCO2P22,0.0005078684389653487,1.9245900871045303,1.9556630088366196,1.9706869226092276,2,0
PDX1,0.0005075919246127194,6.296801369490785,6.024019951176223,6.281828835048771,0,1
KCTD12,0.0005075119180507136,7.119874581634984,7.779797992153704,7.1865552662678285,1,0
CD96,0.0005064993755560671,4.462981299896947,5.181511757213248,4.624421469361763,1,0
PCDHB9,0.0005052834139413429,3.9211207092141223,3.9815965594099123,4.061835532992191,2,0
ZNF229,0.0005051007019635428,2.4135509808949758,2.3080716961560173,2.4382444481461336,2,1
CHN2,0.0005050774020069612,6.811677205543456,5.862310295489868,6.813824784316178,2,1
CEACAM4,0.0005049906039286225,2.056371848010502,2.7858022713934405,1.8834185418877156,1,2
APOA1,0.0005046979162331241,2.0740867478243663,1.6146037500794947,2.428411246914203,2,1
GAL,0.0005046385601388246,5.2827098642010455,4.3453792154723185,5.277353628812606,0,1
FOXH1,0.0005039355048450921,3.064491804471698,2.3221928002091228,3.286656361687233,2,1
FBXO16,0.0005037573963461737,3.816246025252831,4.586395098631724,3.963321931320041,1,0
TFAP2C,0.0005001607384767806,4.303932317942346,4.708004901794703,4.547512710848274,1,0
IL18R1,0.0004990480464958649,4.327610381031348,4.865158539002635,4.472673747761591,1,0
KIAA1549L,0.0004970073821758254,4.013356441426015,5.253521691708788,4.146207261921221,1,0
